config_id,base_config_id,resample_tag,norm_id,feature_set,model_id,refine_id,split,n_features,macro_f1_mean,accuracy_mean,balanced_accuracy_mean,precision_nopain_mean,recall_nopain_mean
linear1022|subject_z|bvp_eda_core|rf|base,linear1022|subject_z|bvp_eda_core|rf|base,linear1022,subject_z,bvp_eda_core,rf,base,validation,99,0.8020833333333334,0.8240740740740741,0.8020833333333334,0.7361111111111112,0.7361111111111112
linear1022|subject_z|bvp_eda_resp_small|rf|base,linear1022|subject_z|bvp_eda_resp_small|rf|base,linear1022,subject_z,bvp_eda_resp_small,rf,base,validation,70,0.8020833333333334,0.8240740740740741,0.8020833333333334,0.7361111111111112,0.7361111111111112
linear1022|subject_robust|bvp_eda_resp_small|xgb|base,linear1022|subject_robust|bvp_eda_resp_small|xgb|base,linear1022,subject_robust,bvp_eda_resp_small,xgb,base,validation,70,0.8020833333333334,0.8240740740740741,0.8020833333333334,0.7361111111111112,0.7361111111111112
truncate1022|subject_robust|bvp_eda_resp_small|rf|base,truncate1022|subject_robust|bvp_eda_resp_small|rf|base,truncate1022,subject_robust,bvp_eda_resp_small,rf,base,validation,70,0.796875,0.8194444444444444,0.796875,0.7291666666666666,0.7291666666666666
linear1022|subject_z|bvp_only|rf|base,linear1022|subject_z|bvp_only|rf|base,linear1022,subject_z,bvp_only,rf,base,validation,52,0.796875,0.8194444444444444,0.796875,0.7291666666666666,0.7291666666666666
linear1022|subject_robust|bvp_eda_resp_small|rf|base,linear1022|subject_robust|bvp_eda_resp_small|rf|base,linear1022,subject_robust,bvp_eda_resp_small,rf,base,validation,70,0.796875,0.8194444444444444,0.796875,0.7291666666666666,0.7291666666666666
poly1022|subject_z|bvp_eda_core|rf|base,poly1022|subject_z|bvp_eda_core|rf|base,poly1022,subject_z,bvp_eda_core,rf,base,validation,99,0.796875,0.8194444444444444,0.796875,0.7291666666666666,0.7291666666666666
poly1022|subject_z|bvp_eda_resp_small|logreg|base,poly1022|subject_z|bvp_eda_resp_small|logreg|base,poly1022,subject_z,bvp_eda_resp_small,logreg,base,validation,70,0.796875,0.8194444444444444,0.796875,0.7291666666666666,0.7291666666666666
poly1022|subject_robust|bvp_eda_resp_small|rf|base,poly1022|subject_robust|bvp_eda_resp_small|rf|base,poly1022,subject_robust,bvp_eda_resp_small,rf,base,validation,70,0.796875,0.8194444444444444,0.796875,0.7291666666666666,0.7291666666666666
truncate1022|subject_z|bvp_eda_core|rf|base,truncate1022|subject_z|bvp_eda_core|rf|base,truncate1022,subject_z,bvp_eda_core,rf,base,validation,98,0.7916666666666667,0.8148148148148148,0.7916666666666667,0.7222222222222222,0.7222222222222222
linear1022|subject_robust|bvp_eda_core|rf|base,linear1022|subject_robust|bvp_eda_core|rf|base,linear1022,subject_robust,bvp_eda_core,rf,base,validation,99,0.7916666666666667,0.8148148148148148,0.7916666666666667,0.7222222222222222,0.7222222222222222
poly1022|subject_z|bvp_only|rf|base,poly1022|subject_z|bvp_only|rf|base,poly1022,subject_z,bvp_only,rf,base,validation,52,0.7916666666666667,0.8148148148148148,0.7916666666666667,0.7222222222222222,0.7222222222222222
poly1022|subject_robust|bvp_eda_core|rf|base,poly1022|subject_robust|bvp_eda_core|rf|base,poly1022,subject_robust,bvp_eda_core,rf,base,validation,99,0.7916666666666667,0.8148148148148148,0.7916666666666667,0.7222222222222222,0.7222222222222222
truncate1022|subject_z|bvp_only|rf|base,truncate1022|subject_z|bvp_only|rf|base,truncate1022,subject_z,bvp_only,rf,base,validation,52,0.7864583333333333,0.8101851851851852,0.7864583333333333,0.7152777777777778,0.7152777777777778
truncate1022|subject_robust|bvp_only|rf|base,truncate1022|subject_robust|bvp_only|rf|base,truncate1022,subject_robust,bvp_only,rf,base,validation,52,0.7864583333333333,0.8101851851851852,0.7864583333333333,0.7152777777777778,0.7152777777777778
truncate1022|subject_robust|bvp_eda_resp_small|logreg|base,truncate1022|subject_robust|bvp_eda_resp_small|logreg|base,truncate1022,subject_robust,bvp_eda_resp_small,logreg,base,validation,70,0.7864583333333333,0.8101851851851852,0.7864583333333333,0.7152777777777778,0.7152777777777778
poly1022|subject_robust|bvp_eda_resp_small|logreg|base,poly1022|subject_robust|bvp_eda_resp_small|logreg|base,poly1022,subject_robust,bvp_eda_resp_small,logreg,base,validation,70,0.7864583333333333,0.8101851851851852,0.7864583333333333,0.7152777777777778,0.7152777777777778
truncate1022|subject_robust|bvp_eda_core|rf|base,truncate1022|subject_robust|bvp_eda_core|rf|base,truncate1022,subject_robust,bvp_eda_core,rf,base,validation,98,0.78125,0.8055555555555556,0.78125,0.7083333333333334,0.7083333333333334
linear1022|subject_robust|bvp_eda_resp_small|logreg|base,linear1022|subject_robust|bvp_eda_resp_small|logreg|base,linear1022,subject_robust,bvp_eda_resp_small,logreg,base,validation,70,0.78125,0.8055555555555556,0.78125,0.7083333333333334,0.7083333333333334
linear1022|subject_z|bvp_eda_core|logreg|base,linear1022|subject_z|bvp_eda_core|logreg|base,linear1022,subject_z,bvp_eda_core,logreg,base,validation,99,0.7760416666666666,0.8009259259259259,0.7760416666666666,0.7013888888888888,0.7013888888888888
linear1022|subject_robust|bvp_only|rf|base,linear1022|subject_robust|bvp_only|rf|base,linear1022,subject_robust,bvp_only,rf,base,validation,52,0.7760416666666666,0.8009259259259259,0.7760416666666666,0.7013888888888888,0.7013888888888888
poly1022|subject_robust|bvp_only|xgb|base,poly1022|subject_robust|bvp_only|xgb|base,poly1022,subject_robust,bvp_only,xgb,base,validation,52,0.7760416666666666,0.8009259259259259,0.7760416666666666,0.7013888888888888,0.7013888888888888
