accuracy,balanced_accuracy,macro_f1,precision_nopain,recall_nopain,split,subject,config_id,base_config_id,resample_tag,norm_id,feature_set,model_id,refine_id
0.9444444444444444,0.9375,0.9375,0.9166666666666666,0.9166666666666666,train_loso,59,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.8888888888888888,0.875,0.875,0.8333333333333334,0.8333333333333334,train_loso,60,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.7777777777777778,0.75,0.75,0.6666666666666666,0.6666666666666666,train_loso,63,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.8888888888888888,0.875,0.875,0.8333333333333334,0.8333333333333334,validation,7,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.8888888888888888,0.875,0.875,0.8333333333333334,0.8333333333333334,validation,9,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.9444444444444444,0.9375,0.9375,0.9166666666666666,0.9166666666666666,validation,10,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.8333333333333334,0.8125,0.8125,0.75,0.75,validation,14,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.7777777777777778,0.75,0.75,0.6666666666666666,0.6666666666666666,validation,19,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.7777777777777778,0.75,0.75,0.6666666666666666,0.6666666666666666,validation,35,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.7777777777777778,0.75,0.75,0.6666666666666666,0.6666666666666666,validation,38,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.8333333333333334,0.8125,0.8125,0.75,0.75,validation,39,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.7777777777777778,0.75,0.75,0.6666666666666666,0.6666666666666666,validation,40,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.7777777777777778,0.75,0.75,0.6666666666666666,0.6666666666666666,validation,61,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.6666666666666666,0.625,0.625,0.5,0.5,validation,62,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.8333333333333334,0.8125,0.8125,0.75,0.75,validation,65,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c03|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c03,base
0.9444444444444444,0.9375,0.9375,0.9166666666666666,0.9166666666666666,train_loso,1,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c1,base
0.8333333333333334,0.8125,0.8125,0.75,0.75,train_loso,2,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c1,base
0.8333333333333334,0.8125,0.8125,0.75,0.75,train_loso,4,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c1,base
0.9444444444444444,0.9375,0.9375,0.9166666666666666,0.9166666666666666,train_loso,5,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c1,base
0.9444444444444444,0.9375,0.9375,0.9166666666666666,0.9166666666666666,train_loso,6,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022|subject_z|bvp_eda_core|svm_linear_c1|base,truncate1022,subject_z,bvp_eda_core,svm_linear_c1,base
