model,preprocessing,label_scheme,subject_held_out,n_val,accuracy,balanced_accuracy,macro_f1,f1_NoPain,f1_PainArm,f1_PainHand,f1_Pain
xgb,subjectz,3class,6,36,0.6111111111111112,0.6111111111111112,0.5980963480963482,0.9230769230769231,0.4166666666666667,0.45454545454545453,
xgb,subjectz,3class,8,36,0.5833333333333334,0.5833333333333334,0.5661728395061728,0.88,0.3,0.5185185185185185,
xgb,subjectz,3class,11,36,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.2857142857142857,
xgb,subjectz,3class,12,36,0.5833333333333334,0.5833333333333334,0.57006105006105,0.7692307692307693,0.38095238095238093,0.56,
xgb,subjectz,3class,13,36,0.6111111111111112,0.6111111111111112,0.5871794871794872,0.9230769230769231,0.3,0.5384615384615384,
xgb,subjectz,3class,15,36,0.3888888888888889,0.38888888888888884,0.39590204897551223,0.6,0.17391304347826086,0.41379310344827586,
xgb,subjectz,3class,16,36,0.6666666666666666,0.6666666666666666,0.6496296296296297,0.8888888888888888,0.56,0.5,
xgb,subjectz,3class,18,36,0.6666666666666666,0.6666666666666666,0.6588628762541806,0.8461538461538461,0.5217391304347826,0.6086956521739131,
xgb,subjectz,3class,21,36,0.5,0.5,0.5214814814814815,0.8,0.32,0.4444444444444444,
xgb,subjectz,3class,22,36,0.4444444444444444,0.4444444444444444,0.441025641025641,0.6153846153846154,0.4,0.3076923076923077,
xgb,subjectz,3class,24,36,0.5,0.5000000000000001,0.46827067669172934,0.7142857142857143,0.48,0.21052631578947367,
xgb,subjectz,3class,25,36,0.4166666666666667,0.4166666666666667,0.41251207729468603,0.56,0.2608695652173913,0.4166666666666667,
xgb,subjectz,3class,27,36,0.4444444444444444,0.4444444444444444,0.4586247086247086,0.8181818181818182,0.3076923076923077,0.25,
xgb,subjectz,3class,28,36,0.6666666666666666,0.6666666666666666,0.6652991452991452,0.7692307692307693,0.56,0.6666666666666666,
xgb,subjectz,3class,29,36,0.6666666666666666,0.6666666666666666,0.6721739130434784,0.9565217391304348,0.5,0.56,
xgb,subjectz,3class,30,36,0.6111111111111112,0.611111111111111,0.6140859394863972,0.782608695652174,0.5333333333333333,0.5263157894736842,
xgb,subjectz,3class,34,36,0.5833333333333334,0.5833333333333334,0.6,0.8,0.5,0.5,
xgb,subjectz,3class,36,36,0.3611111111111111,0.36111111111111116,0.36943164362519204,0.5,0.3225806451612903,0.2857142857142857,
xgb,subjectz,3class,37,36,0.5555555555555556,0.5555555555555556,0.5369026013309135,0.6896551724137931,0.5,0.42105263157894735,
xgb,subjectz,3class,41,36,0.5555555555555556,0.5555555555555555,0.5292929292929293,0.7333333333333333,0.45454545454545453,0.4,
xgb,subjectz,3class,42,36,0.6388888888888888,0.638888888888889,0.6265328874024526,0.9230769230769231,0.43478260869565216,0.5217391304347826,
xgb,subjectz,3class,43,36,0.6111111111111112,0.6111111111111112,0.6214063714063714,0.9090909090909091,0.5384615384615384,0.4166666666666667,
xgb,subjectz,3class,44,36,0.5833333333333334,0.5833333333333334,0.595959595959596,0.8,0.5333333333333333,0.45454545454545453,
xgb,subjectz,3class,45,36,0.5277777777777778,0.5277777777777778,0.4970256100020165,0.7586206896551724,0.3157894736842105,0.4166666666666667,
xgb,subjectz,3class,46,36,0.3055555555555556,0.3055555555555555,0.3071095571095571,0.25,0.36363636363636365,0.3076923076923077,
xgb,subjectz,3class,47,36,0.5277777777777778,0.5277777777777778,0.5423465423465423,0.9090909090909091,0.38461538461538464,0.3333333333333333,
xgb,subjectz,3class,48,36,0.6388888888888888,0.638888888888889,0.6315942028985507,0.96,0.5,0.43478260869565216,
xgb,subjectz,3class,49,36,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.5,0.4166666666666667,
xgb,subjectz,3class,52,36,0.6388888888888888,0.638888888888889,0.6249382716049383,0.8148148148148148,0.56,0.5,
xgb,subjectz,3class,53,36,0.5277777777777778,0.5277777777777778,0.5048309178743962,0.7857142857142857,0.34782608695652173,0.38095238095238093,
xgb,subjectz,3class,55,36,0.4166666666666667,0.41666666666666674,0.40407177363699104,0.5217391304347826,0.5,0.19047619047619047,
xgb,subjectz,3class,56,36,0.4166666666666667,0.4166666666666667,0.43770100632845726,0.5882352941176471,0.42857142857142855,0.2962962962962963,
xgb,subjectz,3class,57,36,0.4444444444444444,0.4444444444444444,0.44855072463768114,0.6956521739130435,0.4,0.25,
xgb,subjectz,3class,58,36,0.7222222222222222,0.7222222222222223,0.7173429951690822,0.96,0.5833333333333334,0.6086956521739131,
xgb,subjectz,3class,59,36,0.6944444444444444,0.6944444444444443,0.6807814407814408,0.8461538461538461,0.72,0.47619047619047616,
xgb,subjectz,3class,60,36,0.5277777777777778,0.5277777777777778,0.5238095238095238,0.5454545454545454,0.45454545454545453,0.5714285714285714,
xgb,subjectz,3class,63,36,0.5555555555555556,0.5555555555555555,0.560191284828966,0.7272727272727273,0.43478260869565216,0.5185185185185185,
logreg,global,binary,1,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
logreg,global,binary,2,36,0.7222222222222222,0.6041666666666667,0.5982142857142857,0.375,,,0.8214285714285714
logreg,global,binary,4,36,0.5833333333333334,0.6666666666666666,0.583011583011583,0.5945945945945946,,,0.5714285714285714
logreg,global,binary,5,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
logreg,global,binary,6,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
logreg,global,binary,8,36,0.8333333333333334,0.7916666666666666,0.8036363636363637,0.7272727272727273,,,0.88
logreg,global,binary,11,36,0.7222222222222222,0.7708333333333333,0.71875,0.6875,,,0.75
logreg,global,binary,12,36,0.7222222222222222,0.75,0.7142857142857142,0.6666666666666666,,,0.7619047619047619
logreg,global,binary,13,36,0.8333333333333334,0.7916666666666666,0.8036363636363637,0.7272727272727273,,,0.88
logreg,global,binary,15,36,0.5,0.5625,0.5,0.5,,,0.5
logreg,global,binary,16,36,0.8055555555555556,0.7708333333333333,0.7763975155279503,0.6956521739130435,,,0.8571428571428571
logreg,global,binary,18,36,0.6111111111111112,0.7083333333333334,0.609907120743034,0.631578947368421,,,0.5882352941176471
logreg,global,binary,21,36,0.6944444444444444,0.7291666666666667,0.6884343036978757,0.6451612903225806,,,0.7317073170731707
logreg,global,binary,22,36,0.6944444444444444,0.625,0.6302521008403361,0.47619047619047616,,,0.7843137254901961
logreg,global,binary,24,36,0.5277777777777778,0.625,0.5244755244755245,0.5641025641025641,,,0.48484848484848486
logreg,global,binary,25,36,0.3611111111111111,0.5208333333333334,0.2953191489361702,0.5106382978723404,,,0.08
logreg,global,binary,27,36,0.5,0.4375,0.4375,0.25,,,0.625
logreg,global,binary,28,36,0.6388888888888888,0.6458333333333333,0.6246992782678429,0.5517241379310345,,,0.6976744186046512
logreg,global,binary,29,36,0.75,0.7083333333333334,0.712511091393079,0.6086956521739131,,,0.8163265306122449
logreg,global,binary,30,36,0.6111111111111112,0.6458333333333333,0.60625,0.5625,,,0.65
logreg,global,binary,34,36,0.9722222222222222,0.9583333333333333,0.9680567879325643,0.9565217391304348,,,0.9795918367346939
logreg,global,binary,36,36,0.5277777777777778,0.6458333333333334,0.5184893784421715,0.5853658536585366,,,0.45161290322580644
logreg,global,binary,37,36,0.6388888888888888,0.6458333333333333,0.6246992782678429,0.5517241379310345,,,0.6976744186046512
logreg,global,binary,41,36,0.6388888888888888,0.6458333333333333,0.6246992782678429,0.5517241379310345,,,0.6976744186046512
logreg,global,binary,42,36,0.8888888888888888,0.8958333333333333,0.8795986622073578,0.8461538461538461,,,0.9130434782608695
logreg,global,binary,43,36,0.7777777777777778,0.6666666666666666,0.6785714285714286,0.5,,,0.8571428571428571
logreg,global,binary,44,36,0.8611111111111112,0.8333333333333333,0.8402839396628217,0.782608695652174,,,0.8979591836734694
logreg,global,binary,45,36,0.8888888888888888,0.9166666666666667,0.8831168831168831,0.8571428571428571,,,0.9090909090909091
logreg,global,binary,46,36,0.3055555555555556,0.4375,0.25925925925925924,0.4444444444444444,,,0.07407407407407407
logreg,global,binary,47,36,0.5277777777777778,0.6041666666666667,0.5274131274131274,0.5405405405405406,,,0.5142857142857142
logreg,global,binary,48,36,0.8333333333333334,0.8125,0.8125,0.75,,,0.875
logreg,global,binary,49,36,0.6944444444444444,0.75,0.6923076923076923,0.6666666666666666,,,0.717948717948718
logreg,global,binary,52,36,0.75,0.7916666666666666,0.7450826121164438,0.7096774193548387,,,0.7804878048780488
logreg,global,binary,53,36,0.75,0.7916666666666666,0.7450826121164438,0.7096774193548387,,,0.7804878048780488
logreg,global,binary,55,36,0.4166666666666667,0.5625,0.37777777777777777,0.5333333333333333,,,0.2222222222222222
logreg,global,binary,56,36,0.6388888888888888,0.5208333333333334,0.49946524064171127,0.23529411764705882,,,0.7636363636363637
logreg,global,binary,57,36,0.6111111111111112,0.4583333333333333,0.3793103448275862,0.0,,,0.7586206896551724
logreg,global,binary,58,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
logreg,global,binary,59,36,0.8333333333333334,0.8125,0.8125,0.75,,,0.875
logreg,global,binary,60,36,0.6666666666666666,0.5416666666666666,0.5178571428571428,0.25,,,0.7857142857142857
logreg,global,binary,63,36,0.8055555555555556,0.7708333333333333,0.7763975155279503,0.6956521739130435,,,0.8571428571428571
rf,global,binary,1,36,0.6944444444444444,0.5416666666666666,0.4837027379400261,0.15384615384615385,,,0.8135593220338984
rf,global,binary,2,36,0.7222222222222222,0.5833333333333334,0.5566502463054187,0.2857142857142857,,,0.8275862068965517
rf,global,binary,4,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
rf,global,binary,5,36,0.7777777777777778,0.6666666666666666,0.6785714285714286,0.5,,,0.8571428571428571
rf,global,binary,6,36,0.6944444444444444,0.5416666666666666,0.4837027379400261,0.15384615384615385,,,0.8135593220338984
rf,global,binary,8,36,0.75,0.625,0.6210526315789473,0.4,,,0.8421052631578947
rf,global,binary,11,36,0.75,0.7291666666666666,0.7242553191489361,0.64,,,0.8085106382978723
rf,global,binary,12,36,0.4722222222222222,0.6041666666666666,0.45148356054530875,0.5581395348837209,,,0.3448275862068966
rf,global,binary,13,36,0.8888888888888888,0.8541666666666667,0.8690909090909091,0.8181818181818182,,,0.92
rf,global,binary,15,36,0.6666666666666666,0.6458333333333334,0.6387959866220736,0.5384615384615384,,,0.7391304347826086
rf,global,binary,16,36,0.8055555555555556,0.7083333333333334,0.7304812834224599,0.5882352941176471,,,0.8727272727272727
rf,global,binary,18,36,0.7222222222222222,0.7708333333333333,0.71875,0.6875,,,0.75
rf,global,binary,21,36,0.6388888888888888,0.6666666666666667,0.6317859952793077,0.5806451612903226,,,0.6829268292682927
rf,global,binary,22,36,0.8055555555555556,0.8333333333333333,0.7979149959903769,0.7586206896551724,,,0.8372093023255814
rf,global,binary,24,36,0.6944444444444444,0.6666666666666667,0.6629787234042553,0.56,,,0.7659574468085106
rf,global,binary,25,36,0.4722222222222222,0.5208333333333333,0.47181467181467185,0.45714285714285713,,,0.4864864864864865
rf,global,binary,27,36,0.8055555555555556,0.7708333333333333,0.7763975155279503,0.6956521739130435,,,0.8571428571428571
rf,global,binary,28,36,0.7222222222222222,0.6666666666666667,0.6727272727272727,0.5454545454545454,,,0.8
rf,global,binary,29,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
rf,global,binary,30,36,0.5,0.4375,0.4375,0.25,,,0.625
rf,global,binary,34,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
rf,global,binary,36,36,0.75,0.7708333333333334,0.7401764234161989,0.6896551724137931,,,0.7906976744186046
rf,global,binary,37,36,0.6666666666666666,0.5833333333333334,0.5846153846153846,0.4,,,0.7692307692307693
rf,global,binary,41,36,0.6944444444444444,0.6875,0.674074074074074,0.5925925925925926,,,0.7555555555555555
rf,global,binary,42,36,0.8333333333333334,0.8125,0.8125,0.75,,,0.875
rf,global,binary,43,36,0.8055555555555556,0.7083333333333334,0.7304812834224599,0.5882352941176471,,,0.8727272727272727
rf,global,binary,44,36,0.8333333333333334,0.7708333333333334,0.7923076923076923,0.7,,,0.8846153846153846
rf,global,binary,45,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
rf,global,binary,46,36,0.5,0.47916666666666663,0.474025974025974,0.35714285714285715,,,0.5909090909090909
rf,global,binary,47,36,0.7777777777777778,0.6666666666666666,0.6785714285714286,0.5,,,0.8571428571428571
rf,global,binary,48,36,0.7777777777777778,0.7083333333333333,0.7230769230769231,0.6,,,0.8461538461538461
rf,global,binary,49,36,0.9444444444444444,0.9166666666666667,0.9345454545454546,0.9090909090909091,,,0.96
rf,global,binary,52,36,0.8333333333333334,0.7708333333333334,0.7923076923076923,0.7,,,0.8846153846153846
rf,global,binary,53,36,0.7777777777777778,0.7083333333333333,0.7230769230769231,0.6,,,0.8461538461538461
rf,global,binary,55,36,0.5277777777777778,0.5833333333333334,0.5274131274131274,0.5142857142857142,,,0.5405405405405406
rf,global,binary,56,36,0.6944444444444444,0.5416666666666666,0.4837027379400261,0.15384615384615385,,,0.8135593220338984
rf,global,binary,57,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
rf,global,binary,58,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
rf,global,binary,59,36,0.9722222222222222,0.9583333333333333,0.9680567879325643,0.9565217391304348,,,0.9795918367346939
rf,global,binary,60,36,0.8055555555555556,0.75,0.7647058823529411,0.6666666666666666,,,0.8627450980392157
rf,global,binary,63,36,0.6666666666666666,0.5,0.4,0.0,,,0.8
xgb,global,binary,1,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
xgb,global,binary,2,36,0.6388888888888888,0.6875,0.6363636363636364,0.6060606060606061,,,0.6666666666666666
xgb,global,binary,4,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
xgb,global,binary,5,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
xgb,global,binary,6,36,0.75,0.625,0.6210526315789473,0.4,,,0.8421052631578947
xgb,global,binary,8,36,0.8055555555555556,0.7083333333333334,0.7304812834224599,0.5882352941176471,,,0.8727272727272727
xgb,global,binary,11,36,0.6944444444444444,0.6666666666666667,0.6629787234042553,0.56,,,0.7659574468085106
xgb,global,binary,12,36,0.4722222222222222,0.5833333333333333,0.4618410700236035,0.5365853658536586,,,0.3870967741935484
xgb,global,binary,13,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
xgb,global,binary,15,36,0.6388888888888888,0.625,0.6148148148148148,0.5185185185185185,,,0.7111111111111111
xgb,global,binary,16,36,0.7777777777777778,0.7083333333333333,0.7230769230769231,0.6,,,0.8461538461538461
xgb,global,binary,18,36,0.6111111111111112,0.6875,0.6111111111111112,0.6111111111111112,,,0.6111111111111112
xgb,global,binary,21,36,0.6666666666666666,0.7291666666666666,0.6656346749226006,0.6470588235294118,,,0.6842105263157895
xgb,global,binary,22,36,0.8333333333333334,0.875,0.8285714285714285,0.8,,,0.8571428571428571
xgb,global,binary,24,36,0.6111111111111112,0.5625,0.5625,0.4166666666666667,,,0.7083333333333334
xgb,global,binary,25,36,0.4722222222222222,0.5833333333333333,0.4618410700236035,0.5365853658536586,,,0.3870967741935484
xgb,global,binary,27,36,0.8333333333333334,0.7708333333333334,0.7923076923076923,0.7,,,0.8846153846153846
xgb,global,binary,28,36,0.6111111111111112,0.6041666666666667,0.5909090909090908,0.5,,,0.6818181818181818
xgb,global,binary,29,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
xgb,global,binary,30,36,0.5833333333333334,0.5208333333333334,0.520851818988465,0.34782608695652173,,,0.6938775510204082
xgb,global,binary,34,36,0.8333333333333334,0.7708333333333334,0.7923076923076923,0.7,,,0.8846153846153846
xgb,global,binary,36,36,0.75,0.7708333333333334,0.7401764234161989,0.6896551724137931,,,0.7906976744186046
xgb,global,binary,37,36,0.7777777777777778,0.7291666666666667,0.7381818181818182,0.6363636363636364,,,0.84
xgb,global,binary,41,36,0.6388888888888888,0.6875,0.6363636363636364,0.6060606060606061,,,0.6666666666666666
xgb,global,binary,42,36,0.8611111111111112,0.8541666666666667,0.8468085106382979,0.8,,,0.8936170212765957
xgb,global,binary,43,36,0.7777777777777778,0.6666666666666666,0.6785714285714286,0.5,,,0.8571428571428571
xgb,global,binary,44,36,0.8055555555555556,0.75,0.7647058823529411,0.6666666666666666,,,0.8627450980392157
xgb,global,binary,45,36,0.75,0.7708333333333334,0.7401764234161989,0.6896551724137931,,,0.7906976744186046
xgb,global,binary,46,36,0.3611111111111111,0.4791666666666667,0.3360064153969527,0.46511627906976744,,,0.20689655172413793
xgb,global,binary,47,36,0.75,0.6666666666666666,0.6782522343594837,0.5263157894736842,,,0.8301886792452831
xgb,global,binary,48,36,0.7777777777777778,0.7083333333333333,0.7230769230769231,0.6,,,0.8461538461538461
xgb,global,binary,49,36,0.8055555555555556,0.75,0.7647058823529411,0.6666666666666666,,,0.8627450980392157
xgb,global,binary,52,36,0.8888888888888888,0.8958333333333333,0.8795986622073578,0.8461538461538461,,,0.9130434782608695
xgb,global,binary,53,36,0.75,0.75,0.7333333333333334,0.6666666666666666,,,0.8
xgb,global,binary,55,36,0.4444444444444444,0.5833333333333334,0.41558441558441556,0.5454545454545454,,,0.2857142857142857
xgb,global,binary,56,36,0.6388888888888888,0.5416666666666667,0.535253227408143,0.3157894736842105,,,0.7547169811320755
xgb,global,binary,57,36,0.9444444444444444,0.9166666666666667,0.9345454545454546,0.9090909090909091,,,0.96
xgb,global,binary,58,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
xgb,global,binary,59,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
xgb,global,binary,60,36,0.7222222222222222,0.6041666666666667,0.5982142857142857,0.375,,,0.8214285714285714
xgb,global,binary,63,36,0.6944444444444444,0.5416666666666666,0.4837027379400261,0.15384615384615385,,,0.8135593220338984
logreg,subjectz,binary,1,36,0.9722222222222222,0.9791666666666667,0.9693617021276595,0.96,,,0.9787234042553191
logreg,subjectz,binary,2,36,0.9166666666666666,0.9166666666666666,0.9080851063829787,0.88,,,0.9361702127659575
logreg,subjectz,binary,4,36,0.8611111111111112,0.8333333333333333,0.8402839396628217,0.782608695652174,,,0.8979591836734694
logreg,subjectz,binary,5,36,0.9444444444444444,0.9375,0.9375,0.9166666666666666,,,0.9583333333333334
logreg,subjectz,binary,6,36,0.8888888888888888,0.8958333333333333,0.8795986622073578,0.8461538461538461,,,0.9130434782608695
logreg,subjectz,binary,8,36,0.8888888888888888,0.8958333333333333,0.8795986622073578,0.8461538461538461,,,0.9130434782608695
logreg,subjectz,binary,11,36,0.7222222222222222,0.7291666666666667,0.7077922077922079,0.6428571428571429,,,0.7727272727272727
logreg,subjectz,binary,12,36,0.8888888888888888,0.8958333333333333,0.8795986622073578,0.8461538461538461,,,0.9130434782608695
logreg,subjectz,binary,13,36,0.9444444444444444,0.9583333333333333,0.939799331103679,0.9230769230769231,,,0.9565217391304348
logreg,subjectz,binary,15,36,0.7777777777777778,0.75,0.75,0.6666666666666666,,,0.8333333333333334
logreg,subjectz,binary,16,36,0.8333333333333334,0.875,0.8285714285714285,0.8,,,0.8571428571428571
logreg,subjectz,binary,18,36,0.7777777777777778,0.7916666666666667,0.7662337662337663,0.7142857142857143,,,0.8181818181818182
logreg,subjectz,binary,21,36,0.7777777777777778,0.75,0.75,0.6666666666666666,,,0.8333333333333334
logreg,subjectz,binary,22,36,0.6666666666666666,0.6666666666666666,0.6493506493506493,0.5714285714285714,,,0.7272727272727273
logreg,subjectz,binary,24,36,0.7777777777777778,0.8125,0.7714285714285714,0.7333333333333333,,,0.8095238095238095
logreg,subjectz,binary,25,36,0.6944444444444444,0.6875,0.674074074074074,0.5925925925925926,,,0.7555555555555555
logreg,subjectz,binary,27,36,0.8333333333333334,0.8125,0.8125,0.75,,,0.875
logreg,subjectz,binary,28,36,0.6944444444444444,0.6875,0.674074074074074,0.5925925925925926,,,0.7555555555555555
logreg,subjectz,binary,29,36,0.8611111111111112,0.8333333333333333,0.8402839396628217,0.782608695652174,,,0.8979591836734694
logreg,subjectz,binary,30,36,0.8333333333333334,0.8333333333333334,0.8193979933110368,0.7692307692307693,,,0.8695652173913043
logreg,subjectz,binary,34,36,0.9166666666666666,0.9166666666666666,0.9080851063829787,0.88,,,0.9361702127659575
logreg,subjectz,binary,36,36,0.6666666666666666,0.6041666666666666,0.6072727272727273,0.45454545454545453,,,0.76
logreg,subjectz,binary,37,36,0.7777777777777778,0.75,0.75,0.6666666666666666,,,0.8333333333333334
logreg,subjectz,binary,41,36,0.75,0.75,0.7333333333333334,0.6666666666666666,,,0.8
logreg,subjectz,binary,42,36,0.9444444444444444,0.9583333333333333,0.939799331103679,0.9230769230769231,,,0.9565217391304348
logreg,subjectz,binary,43,36,0.9444444444444444,0.9375,0.9375,0.9166666666666666,,,0.9583333333333334
logreg,subjectz,binary,44,36,0.9444444444444444,0.9166666666666667,0.9345454545454546,0.9090909090909091,,,0.96
logreg,subjectz,binary,45,36,0.7777777777777778,0.8125,0.7714285714285714,0.7333333333333333,,,0.8095238095238095
logreg,subjectz,binary,46,36,0.5,0.4375,0.4375,0.25,,,0.625
logreg,subjectz,binary,47,36,0.8055555555555556,0.7708333333333333,0.7763975155279503,0.6956521739130435,,,0.8571428571428571
logreg,subjectz,binary,48,36,0.9166666666666666,0.9375,0.9111111111111111,0.8888888888888888,,,0.9333333333333333
logreg,subjectz,binary,49,36,0.8611111111111112,0.8541666666666667,0.8468085106382979,0.8,,,0.8936170212765957
logreg,subjectz,binary,52,36,0.8055555555555556,0.8333333333333333,0.7979149959903769,0.7586206896551724,,,0.8372093023255814
logreg,subjectz,binary,53,36,0.8333333333333334,0.8333333333333334,0.8193979933110368,0.7692307692307693,,,0.8695652173913043
logreg,subjectz,binary,55,36,0.6666666666666666,0.6458333333333334,0.6387959866220736,0.5384615384615384,,,0.7391304347826086
logreg,subjectz,binary,56,36,0.6944444444444444,0.6458333333333333,0.6486246672582077,0.5217391304347826,,,0.7755102040816326
logreg,subjectz,binary,57,36,0.8055555555555556,0.7708333333333333,0.7763975155279503,0.6956521739130435,,,0.8571428571428571
logreg,subjectz,binary,58,36,0.8611111111111112,0.8541666666666667,0.8468085106382979,0.8,,,0.8936170212765957
logreg,subjectz,binary,59,36,0.8611111111111112,0.875,0.8518518518518519,0.8148148148148148,,,0.8888888888888888
logreg,subjectz,binary,60,36,0.7777777777777778,0.75,0.75,0.6666666666666666,,,0.8333333333333334
logreg,subjectz,binary,63,36,0.8888888888888888,0.875,0.875,0.8333333333333334,,,0.9166666666666666
rf,subjectz,binary,1,36,0.9444444444444444,0.9166666666666667,0.9345454545454546,0.9090909090909091,,,0.96
rf,subjectz,binary,2,36,0.7777777777777778,0.75,0.75,0.6666666666666666,,,0.8333333333333334
rf,subjectz,binary,4,36,0.8888888888888888,0.8333333333333333,0.8615384615384616,0.8,,,0.9230769230769231
rf,subjectz,binary,5,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
rf,subjectz,binary,6,36,0.9166666666666666,0.8958333333333334,0.904170363797693,0.8695652173913043,,,0.9387755102040817
rf,subjectz,binary,8,36,0.9444444444444444,0.9166666666666667,0.9345454545454546,0.9090909090909091,,,0.96
rf,subjectz,binary,11,36,0.8333333333333334,0.8125,0.8125,0.75,,,0.875
rf,subjectz,binary,12,36,0.8333333333333334,0.7916666666666666,0.8036363636363637,0.7272727272727273,,,0.88
rf,subjectz,binary,13,36,0.8611111111111112,0.8541666666666667,0.8468085106382979,0.8,,,0.8936170212765957
rf,subjectz,binary,15,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
rf,subjectz,binary,16,36,0.9444444444444444,0.9166666666666667,0.9345454545454546,0.9090909090909091,,,0.96
rf,subjectz,binary,18,36,0.75,0.6875,0.6974789915966386,0.5714285714285714,,,0.8235294117647058
rf,subjectz,binary,21,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
rf,subjectz,binary,22,36,0.75,0.75,0.7333333333333334,0.6666666666666666,,,0.8
rf,subjectz,binary,24,36,0.7222222222222222,0.6875,0.6875,0.5833333333333334,,,0.7916666666666666
rf,subjectz,binary,25,36,0.6944444444444444,0.625,0.6302521008403361,0.47619047619047616,,,0.7843137254901961
rf,subjectz,binary,27,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
rf,subjectz,binary,28,36,0.8055555555555556,0.7291666666666667,0.7497517378351539,0.631578947368421,,,0.8679245283018868
rf,subjectz,binary,29,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
rf,subjectz,binary,30,36,0.8055555555555556,0.75,0.7647058823529411,0.6666666666666666,,,0.8627450980392157
rf,subjectz,binary,34,36,0.8611111111111112,0.7916666666666667,0.8212512413108242,0.7368421052631579,,,0.9056603773584906
rf,subjectz,binary,36,36,0.5833333333333334,0.47916666666666663,0.46375372393247266,0.21052631578947367,,,0.7169811320754716
rf,subjectz,binary,37,36,0.7777777777777778,0.7291666666666667,0.7381818181818182,0.6363636363636364,,,0.84
rf,subjectz,binary,41,36,0.7777777777777778,0.75,0.75,0.6666666666666666,,,0.8333333333333334
rf,subjectz,binary,42,36,0.9444444444444444,0.9583333333333333,0.939799331103679,0.9230769230769231,,,0.9565217391304348
rf,subjectz,binary,43,36,0.9722222222222222,0.9583333333333333,0.9680567879325643,0.9565217391304348,,,0.9795918367346939
rf,subjectz,binary,44,36,0.8055555555555556,0.7291666666666667,0.7497517378351539,0.631578947368421,,,0.8679245283018868
rf,subjectz,binary,45,36,0.6666666666666666,0.625,0.625,0.5,,,0.75
rf,subjectz,binary,46,36,0.5555555555555556,0.4583333333333333,0.4461538461538461,0.2,,,0.6923076923076923
rf,subjectz,binary,47,36,0.8333333333333334,0.75,0.7777777777777777,0.6666666666666666,,,0.8888888888888888
rf,subjectz,binary,48,36,0.9166666666666666,0.9166666666666666,0.9080851063829787,0.88,,,0.9361702127659575
rf,subjectz,binary,49,36,0.8888888888888888,0.8541666666666667,0.8690909090909091,0.8181818181818182,,,0.92
rf,subjectz,binary,52,36,0.8611111111111112,0.875,0.8518518518518519,0.8148148148148148,,,0.8888888888888888
rf,subjectz,binary,53,36,0.7777777777777778,0.75,0.75,0.6666666666666666,,,0.8333333333333334
rf,subjectz,binary,55,36,0.6388888888888888,0.5416666666666667,0.535253227408143,0.3157894736842105,,,0.7547169811320755
rf,subjectz,binary,56,36,0.7777777777777778,0.6875,0.7037037037037037,0.5555555555555556,,,0.8518518518518519
rf,subjectz,binary,57,36,0.75,0.6875,0.6974789915966386,0.5714285714285714,,,0.8235294117647058
rf,subjectz,binary,58,36,0.9166666666666666,0.875,0.8991596638655461,0.8571428571428571,,,0.9411764705882353
rf,subjectz,binary,59,36,0.9444444444444444,0.9375,0.9375,0.9166666666666666,,,0.9583333333333334
rf,subjectz,binary,60,36,0.6944444444444444,0.6041666666666666,0.6067527308838133,0.42105263157894735,,,0.7924528301886793
rf,subjectz,binary,63,36,0.7777777777777778,0.7083333333333333,0.7230769230769231,0.6,,,0.8461538461538461
