iter,train_logloss,val_logloss,config_id,resample_tag,norm_id,feature_set,model_id
108,0.2525261261395991,0.502306115441671,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
109,0.2514643169667251,0.5029043297297364,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
110,0.2507747952639552,0.5033226976159278,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
111,0.24845989303995267,0.5034736684346744,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
112,0.24682607107226634,0.5042404071762037,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
113,0.24540743383476107,0.5041028543826003,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
114,0.24393273555663564,0.5052595398641037,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
115,0.2430661448560211,0.5058853621767075,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
116,0.24223219137623034,0.5062319562130142,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
117,0.24095015004996542,0.5064699324602434,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
118,0.23923018255534767,0.5072733353585203,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
119,0.23802120970476287,0.5080404456212245,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
120,0.2376620022576557,0.5078460549913062,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
121,0.23607380726064875,0.5086954417174975,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
122,0.23511581646507546,0.5085839958547795,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
123,0.2340190188410606,0.5089049358502962,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
124,0.23281494778679396,0.5088919529010093,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
125,0.23091180517188675,0.5095710593940802,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
126,0.22896859370680592,0.5107082108793461,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
127,0.22792691740584067,0.5114692434667463,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
128,0.22698041328199353,0.51212886838389,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
129,0.22601251917317647,0.512580430080157,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
130,0.22420132829133185,0.5135915204629311,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
131,0.22256285658992417,0.5152183952762883,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
132,0.2218250861079249,0.5153695606099468,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
133,0.2204827990859771,0.5155393582088571,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
134,0.21966981630205104,0.5161083680189525,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
135,0.21903861126240007,0.5163904642907221,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
136,0.21800757660612535,0.5165251500201756,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
137,0.2176960471082576,0.5165226470578799,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
138,0.2169700611486361,0.5166752073758593,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
139,0.21518502757568442,0.5163876717787288,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
140,0.21463311797704832,0.516679990063831,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
141,0.2139254367780502,0.5172494671491289,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
142,0.21231835298667673,0.5187664946233445,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
143,0.21193000081286772,0.5187034738267323,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
144,0.21057100054944566,0.5182803957116752,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
145,0.2100161731413182,0.5182902817148176,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
146,0.2094119374984484,0.5175954065928602,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
147,0.20877424914179732,0.5179560889651098,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
148,0.20820996141432516,0.518890477124067,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
149,0.20785061701113827,0.5189119579825072,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
150,0.20744643984578592,0.5189364006359095,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
151,0.20600620229781522,0.5194847168205781,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
152,0.20507470964073005,0.5200213652359607,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
153,0.20470202471814838,0.5200414945294917,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
154,0.20348451198769613,0.5202967226243884,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
155,0.20292663012830311,0.5207018055371009,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
156,0.20225330725183513,0.5211317794280519,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
157,0.20107946624578074,0.5220016848214544,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
158,0.20070505396401142,0.5224062446388955,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
159,0.20018432016243407,0.5228526939441778,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
160,0.19855579904602874,0.5236272334282317,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
161,0.19675948835267662,0.5242376907987852,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
162,0.19624714803763477,0.524398986755437,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
163,0.1951938873574691,0.5255684502189979,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
164,0.19408884650885178,0.5258270087721973,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
165,0.19303440522659807,0.5256574813837587,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
166,0.19230654134495856,0.5258742333810207,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
167,0.19063076504064802,0.5269774495965167,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
168,0.18968347180078687,0.5272906896789209,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
169,0.18863373998802427,0.5276948131332001,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
170,0.1883059255934562,0.5285790170865193,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
171,0.18767682274142256,0.5284307791764689,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
172,0.1863827528652065,0.5281991281202257,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
173,0.18574539310444615,0.5287985442913917,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
174,0.18523854344829585,0.5285775544918444,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
175,0.18391345783800417,0.5295779556548007,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
176,0.18312537043606533,0.5300820294236204,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
177,0.18281949481992796,0.5305237422912291,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
178,0.18204598771268596,0.5315444782528276,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
179,0.1815967313108223,0.5316753071351236,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
180,0.18072464564288454,0.5323869177745009,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
181,0.18020317576099049,0.532881899630916,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
182,0.1795407477630221,0.5335955149806708,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
183,0.17892387035994683,0.5342035218833459,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
184,0.17829454403927772,0.5345933942544098,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
185,0.17691915150084891,0.5350423629424768,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
186,0.17567364830945853,0.5359473852238605,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
187,0.17532762735623042,0.536576553914697,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
188,0.17480054112940932,0.5373777822064262,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
189,0.17452421508628344,0.5378743591866589,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
190,0.17383425700060076,0.5374665887704597,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
191,0.17252442628813422,0.5390748231829666,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
192,0.17152867263557167,0.540530211514663,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
193,0.17094855412860088,0.541237488801589,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
194,0.1702803174805683,0.5414415303097889,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
195,0.16926989979161136,0.5420953645901776,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
196,0.16904051975449005,0.5422544556057363,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
197,0.16841957796655113,0.5423451870972511,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
198,0.16772357418886,0.5425334326957656,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
199,0.16730539705899297,0.5430794656719997,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
200,0.16707687687533712,0.5433273671696952,truncate1022|subject_robust|eda_only|xgb|base,truncate1022,subject_robust,eda_only,xgb
1,0.5973153631215496,0.6056530438363552,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
2,0.5647104132950791,0.5769498445507553,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
3,0.5364195118307421,0.5535998699703703,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
4,0.5107607086741828,0.5324157628196257,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
5,0.4884706087471024,0.516909808334377,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
6,0.4679949590002457,0.5011190600969173,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
7,0.4502990947869735,0.48757629334512687,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
8,0.4337585331786293,0.4772496978510861,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
9,0.4186724834043159,0.46816138219502235,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
10,0.4051192569922464,0.45862693070537514,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
11,0.3925038629834891,0.44942254210925764,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
12,0.3808743554018539,0.4423833724318279,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
13,0.369675099819414,0.4352187897182173,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
14,0.3595841460858742,0.4295646814905383,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
15,0.3502346697164987,0.4251578982091612,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
16,0.341059859842062,0.4196996876142091,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
17,0.3327937054026337,0.41453182930126786,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
18,0.325454359157339,0.41041196584356604,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
19,0.3184564335418103,0.4067776474273867,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
20,0.31155169493238616,0.403286424310257,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
21,0.30505337733724897,0.3983117275595389,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
22,0.29923772060774206,0.39635662484431156,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
23,0.2932958474640197,0.3925159328479182,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
24,0.28840997609685914,0.3904850262700132,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
25,0.2830968252370553,0.386957779828528,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
26,0.27772652018098487,0.3846396097689177,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
27,0.2732045760877976,0.38338734212124514,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
28,0.26846458365620796,0.3817998098588928,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
29,0.2637487366230184,0.3808366773667297,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
30,0.2597931712603343,0.37907984717404125,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
31,0.2558532633028702,0.37764440648499187,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
32,0.2517490655910678,0.3759858965166603,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
33,0.24786434646413175,0.37571656003732373,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
34,0.2444181393725964,0.37334214382873915,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
35,0.24089807270695443,0.37260214883523685,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
36,0.2372938357508138,0.3712248329625086,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
37,0.23382997902887584,0.3705696115028803,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
38,0.2308078356639944,0.370224032848556,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
39,0.22725607152160024,0.36961075310871283,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
40,0.22439461607778782,0.3686336394511508,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
41,0.22122326226612216,0.36848500955642927,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
42,0.218847332719138,0.36826634435931704,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
43,0.21650194193345057,0.3675666150714581,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
44,0.21411435618406024,0.3666527443091144,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
45,0.21158809459775807,0.3663846253141485,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
46,0.2098411744640923,0.3656261771037761,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
47,0.20715816733793313,0.3648259522527008,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
48,0.20552215183804917,0.3646932496512481,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
49,0.2039351265468612,0.36436300597765864,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
50,0.20183916711109642,0.3635212277359743,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
51,0.19939950016342345,0.36358001685477104,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
52,0.19791967443034034,0.3635454327838185,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
53,0.19640303990137348,0.3643585263052955,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
54,0.19489097936258104,0.3636996407747372,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
55,0.19329692759717687,0.36432419940872396,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
56,0.19109621223473675,0.3646052444043259,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
57,0.18946911702639244,0.36498585472064504,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
58,0.18858227308153055,0.3646659320823986,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
59,0.1873992084658662,0.36494069676997176,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
60,0.18619329296115553,0.36475855981202415,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
61,0.18431815550016456,0.36438871512224,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
62,0.18277766050986674,0.36435747020813225,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
63,0.181480849331477,0.36470805174947063,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
64,0.18054587950584225,0.36509772599998136,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
65,0.17809098140339097,0.3643784382169273,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
66,0.1769251528976556,0.36415967697825247,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
67,0.1755278594413303,0.36444346648339115,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
68,0.1732012072261322,0.3642547909511012,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
69,0.17208326040536195,0.36485320740892485,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
70,0.17092309286660165,0.36537577115490827,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
71,0.16893253971123437,0.3665827270133714,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
72,0.16660777113727246,0.36659168848914475,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
73,0.16455290617003562,0.36682224978856676,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
74,0.16344498645237882,0.36681747592660097,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
75,0.1626139444893423,0.36656533406090197,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
76,0.16199646370206533,0.3667394344067563,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
77,0.1603090998157922,0.3675781902318165,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
78,0.1591599276036953,0.3672827312391881,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
79,0.15810050280417032,0.3672871063662805,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
80,0.15673378564361837,0.3664501838259942,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
81,0.1552848129810546,0.36628137121173227,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
82,0.15414526667127254,0.36616922999814117,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
83,0.15269488780926485,0.36671391467475417,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
84,0.15055872795082437,0.366499006257746,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
85,0.15004112674847755,0.3668914741035594,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
86,0.14842827170759157,0.3663216767265651,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
87,0.1471587048309065,0.3664213853297514,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
88,0.14487777130872637,0.36720249697693225,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
89,0.1433867749857128,0.3655511196099084,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
90,0.14195699671089024,0.3657045143573433,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
91,0.13984516854076154,0.36590036786435154,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
92,0.13818167993164088,0.36565057094816844,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
93,0.13728798674511014,0.36642131808750694,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
94,0.13646827141159948,0.3666226552142891,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
95,0.1358075356312843,0.3662326840923116,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
96,0.13394010150811425,0.36574935215348553,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
97,0.13285584787558638,0.36556066980389273,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
98,0.13163272232677897,0.3659808459789794,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
99,0.13099988484941297,0.36653752087052754,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
100,0.12948561385529478,0.3671637657516166,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
101,0.12842481694929428,0.36687354086704244,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
102,0.12702353715085485,0.3666808081829071,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
103,0.12632590075932712,0.36632708123377394,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
104,0.12490810516697662,0.36536286461260814,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
105,0.12417860739436291,0.36609326034225953,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
106,0.12371339907441894,0.3661112280347475,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
107,0.12301256125814945,0.36648074605559317,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
108,0.12243476571205393,0.3668194383280934,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
109,0.12137332582837766,0.3671597912039875,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
110,0.12079549146739471,0.36684580775801334,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
111,0.12031162857369213,0.36688040823705875,truncate1022|subject_robust|bvp_eda_core|xgb|base,truncate1022,subject_robust,bvp_eda_core,xgb
