iter,train_logloss,val_logloss,resample_tag,stage1_id
170,0.04800676085788938,0.39800969321421925,truncate1022,xgb_subject_robust
171,0.04774013591226652,0.39825791053725107,truncate1022,xgb_subject_robust
172,0.04739252327628866,0.3985160296960438,truncate1022,xgb_subject_robust
173,0.04682968565866463,0.39837798739736846,truncate1022,xgb_subject_robust
174,0.04656909007379857,0.39854248333836884,truncate1022,xgb_subject_robust
175,0.04623026888557902,0.3991520479382113,truncate1022,xgb_subject_robust
176,0.04582235833245779,0.3997379192618003,truncate1022,xgb_subject_robust
177,0.04542619335018086,0.4000147192895114,truncate1022,xgb_subject_robust
178,0.04506052698922135,0.40153080215693787,truncate1022,xgb_subject_robust
179,0.04476878536667304,0.40188861365499584,truncate1022,xgb_subject_robust
180,0.04430162019620736,0.4024224576948688,truncate1022,xgb_subject_robust
181,0.04411524653393424,0.4025572757776293,truncate1022,xgb_subject_robust
182,0.04378956283743889,0.40383512964244467,truncate1022,xgb_subject_robust
183,0.04353864623938714,0.40406324597670057,truncate1022,xgb_subject_robust
184,0.0432809303453494,0.4038117769603694,truncate1022,xgb_subject_robust
185,0.0429349828339614,0.40359411760585284,truncate1022,xgb_subject_robust
186,0.04274797756004423,0.40345979258758974,truncate1022,xgb_subject_robust
187,0.04245927145969716,0.4040711882917094,truncate1022,xgb_subject_robust
188,0.04219287375506704,0.4041669375527043,truncate1022,xgb_subject_robust
189,0.04183553462204628,0.40509338831378516,truncate1022,xgb_subject_robust
190,0.04155439661183129,0.4055107819438288,truncate1022,xgb_subject_robust
191,0.04122096810414255,0.405637171574401,truncate1022,xgb_subject_robust
192,0.04102701847980191,0.4057063175455874,truncate1022,xgb_subject_robust
193,0.04069876178610982,0.40564300615753585,truncate1022,xgb_subject_robust
