iter,train_logloss,val_logloss
1,0.610463303985796,0.6161605541904768
2,0.5877190601777255,0.599256034112639
3,0.5681079368240788,0.583199258548794
4,0.5509894874885799,0.570581251617383
5,0.535493689379718,0.5581483701588931
6,0.5214974897583002,0.5473029144729177
7,0.5082399450181946,0.5357337072146712
8,0.49572408817163327,0.5276948535745895
9,0.4855116040705827,0.5225978845868398
10,0.4758958270657192,0.5155367756400395
11,0.46626535469923563,0.5106575720150162
12,0.45812713875760874,0.5061625976943307
13,0.45080560171184175,0.5006601803211702
14,0.44350148721277555,0.4974718537112629
15,0.4374272736208387,0.49383700925304935
16,0.43099043252284774,0.4913434171531763
17,0.4255445590368939,0.48967598123406925
18,0.4200966801736655,0.4876575131762635
19,0.41438431132756437,0.48589248175698296
20,0.4097887855982231,0.48476443253457546
21,0.40513372206227566,0.48208635869539446
22,0.4012754083305678,0.4805546908604878
23,0.3973378659627302,0.47943441162782685
24,0.39393207789487067,0.4782931047267522
25,0.3899581661690178,0.4778060045748673
26,0.38580856778151623,0.47577585888750573
27,0.3824755812296013,0.47550516625590344
28,0.3789497739269441,0.47420773189514875
29,0.37603462494021345,0.47373424516128443
30,0.37330974597827127,0.47361855809059406
31,0.37103400936446135,0.4732421050020666
32,0.3689357725433945,0.47288519269959245
33,0.36677283143528755,0.47259559689727787
34,0.36384323589897494,0.47217736923549736
35,0.3619244871345578,0.47208820985785377
36,0.35935412396911565,0.4714900645065225
37,0.35766044908725636,0.4716436656545503
38,0.3543807459391936,0.47261313877189187
39,0.3527113976875739,0.47299845338178176
40,0.35110041234001194,0.4732601877724476
41,0.3499314731925847,0.47372645614410025
42,0.34780901872368686,0.4741173750695048
43,0.34691760119878584,0.4742901806107343
44,0.3456407394373744,0.4743457908927532
45,0.3426611022152976,0.4751383534899947
46,0.3411546490700325,0.47640073991216786
47,0.339153942476635,0.4763385386602884
48,0.33726441229347814,0.47736987613650317
49,0.3358233423807676,0.4776383027287752
50,0.33400965341225486,0.47803425669230315
51,0.3323131054305398,0.4780898569237993
52,0.3304575975873283,0.47861033573065437
53,0.32967802571185784,0.47924998110910466
54,0.32726158935394956,0.4801342577341496
55,0.32633063203634993,0.48105481223211866
56,0.32497490454417194,0.4807676336128713
57,0.3235786384271917,0.48174261950232367
58,0.32163503407727834,0.4825546911581316
59,0.31885289742900336,0.48311905452714266
60,0.3179222002217223,0.4832875184527236
61,0.3171097832043506,0.483470914197689
62,0.31515762258098945,0.48310203511586963
63,0.31393863186543064,0.4837089615746798
64,0.31229229355300336,0.4836873841295191
65,0.3106246948031441,0.48437814774095184
66,0.3096708421649659,0.4841503278983981
67,0.3086018050991776,0.4835018926080213
68,0.3061356709056678,0.48421534506121167
69,0.305469144513669,0.48445613947546073
70,0.30427081457170124,0.4850395205851075
71,0.30352420959751647,0.4848021385303043
72,0.3024713628004787,0.48543291458540977
73,0.29974417666542447,0.48604689238386023
74,0.29855560253627933,0.48623581010852596
75,0.29686934516707125,0.4880384781378477
76,0.2943756430520901,0.48922847960299504
77,0.2934273869625159,0.48933098227954125
78,0.2918418221523339,0.48973412264280747
79,0.28987787939768367,0.49022584555765475
80,0.2890532693564122,0.4902266967897217
81,0.28685483652741844,0.491466889335748
82,0.28554665334939167,0.49155747477952566
83,0.2835973359986403,0.4924417009740999
84,0.2829551881566949,0.49305484030412994
85,0.28195230928763904,0.49343378475923266
86,0.2810067603259529,0.49397530858361816
87,0.2787464802406746,0.4934130816653595
88,0.27670044805898725,0.49462473683417085
89,0.27511763143896434,0.4959138952426319
90,0.2732269807531294,0.4972578711135106
91,0.2705709344933319,0.498165441439832
92,0.26984137058877045,0.498801437466345
93,0.26834671018972645,0.49815339679264947
94,0.26691201122475755,0.49801676915376447
95,0.2662927641905276,0.49796836189731647
96,0.26576010107462167,0.4985310604744073
97,0.2650895097667129,0.4986076979634904
98,0.2644548660108244,0.498677445855854
99,0.26380518451680085,0.49892166286224016
100,0.26271469970953054,0.499398919435744
101,0.2620940196433869,0.49950220703181847
102,0.26006400722790723,0.4996520525331747
103,0.257757006315445,0.5018139534394895
104,0.2571795441460768,0.5017625743731279
105,0.25626051182329257,0.502286784351411
106,0.25417382580270426,0.5018735448193857
107,0.2535936252021882,0.5019987956685428
108,0.2525261261395991,0.502306115441671
109,0.2514643169667251,0.5029043297297364
110,0.2507747952639552,0.5033226976159278
111,0.24845989303995267,0.5034736684346744
112,0.24682607107226634,0.5042404071762037
113,0.24540743383476107,0.5041028543826003
114,0.24393273555663564,0.5052595398641037
115,0.2430661448560211,0.5058853621767075
116,0.24223219137623034,0.5062319562130142
117,0.24095015004996542,0.5064699324602434
118,0.23923018255534767,0.5072733353585203
119,0.23802120970476287,0.5080404456212245
120,0.2376620022576557,0.5078460549913062
121,0.23607380726064875,0.5086954417174975
122,0.23511581646507546,0.5085839958547795
123,0.2340190188410606,0.5089049358502962
124,0.23281494778679396,0.5088919529010093
125,0.23091180517188675,0.5095710593940802
126,0.22896859370680592,0.5107082108793461
127,0.22792691740584067,0.5114692434667463
128,0.22698041328199353,0.51212886838389
129,0.22601251917317647,0.512580430080157
130,0.22420132829133185,0.5135915204629311
131,0.22256285658992417,0.5152183952762883
132,0.2218250861079249,0.5153695606099468
133,0.2204827990859771,0.5155393582088571
134,0.21966981630205104,0.5161083680189525
135,0.21903861126240007,0.5163904642907221
136,0.21800757660612535,0.5165251500201756
137,0.2176960471082576,0.5165226470578799
138,0.2169700611486361,0.5166752073758593
139,0.21518502757568442,0.5163876717787288
140,0.21463311797704832,0.516679990063831
141,0.2139254367780502,0.5172494671491289
142,0.21231835298667673,0.5187664946233445
143,0.21193000081286772,0.5187034738267323
144,0.21057100054944566,0.5182803957116752
145,0.2100161731413182,0.5182902817148176
146,0.2094119374984484,0.5175954065928602
147,0.20877424914179732,0.5179560889651098
148,0.20820996141432516,0.518890477124067
149,0.20785061701113827,0.5189119579825072
150,0.20744643984578592,0.5189364006359095
151,0.20600620229781522,0.5194847168205781
152,0.20507470964073005,0.5200213652359607
153,0.20470202471814838,0.5200414945294917
154,0.20348451198769613,0.5202967226243884
155,0.20292663012830311,0.5207018055371009
156,0.20225330725183513,0.5211317794280519
157,0.20107946624578074,0.5220016848214544
158,0.20070505396401142,0.5224062446388955
159,0.20018432016243407,0.5228526939441778
160,0.19855579904602874,0.5236272334282317
161,0.19675948835267662,0.5242376907987852
162,0.19624714803763477,0.524398986755437
163,0.1951938873574691,0.5255684502189979
164,0.19408884650885178,0.5258270087721973
165,0.19303440522659807,0.5256574813837587
166,0.19230654134495856,0.5258742333810207
167,0.19063076504064802,0.5269774495965167
168,0.18968347180078687,0.5272906896789209
169,0.18863373998802427,0.5276948131332001
170,0.1883059255934562,0.5285790170865193
171,0.18767682274142256,0.5284307791764689
172,0.1863827528652065,0.5281991281202257
173,0.18574539310444615,0.5287985442913917
174,0.18523854344829585,0.5285775544918444
175,0.18391345783800417,0.5295779556548007
176,0.18312537043606533,0.5300820294236204
177,0.18281949481992796,0.5305237422912291
178,0.18204598771268596,0.5315444782528276
179,0.1815967313108223,0.5316753071351236
180,0.18072464564288454,0.5323869177745009
181,0.18020317576099049,0.532881899630916
182,0.1795407477630221,0.5335955149806708
183,0.17892387035994683,0.5342035218833459
184,0.17829454403927772,0.5345933942544098
185,0.17691915150084891,0.5350423629424768
186,0.17567364830945853,0.5359473852238605
187,0.17532762735623042,0.536576553914697
188,0.17480054112940932,0.5373777822064262
189,0.17452421508628344,0.5378743591866589
190,0.17383425700060076,0.5374665887704597
191,0.17252442628813422,0.5390748231829666
192,0.17152867263557167,0.540530211514663
193,0.17094855412860088,0.541237488801589
194,0.1702803174805683,0.5414415303097889
195,0.16926989979161136,0.5420953645901776
196,0.16904051975449005,0.5422544556057363
197,0.16841957796655113,0.5423451870972511
198,0.16772357418886,0.5425334326957656
199,0.16730539705899297,0.5430794656719997
200,0.16707687687533712,0.5433273671696952
201,0.16622670134706935,0.5445890717920621
202,0.16547464753801147,0.5447946955752775
203,0.16426902054665093,0.5463076768726212
204,0.1640182455198642,0.5463054137904287
205,0.16341556107568497,0.5463970801903526
206,0.1626012037855582,0.5467326882171619
207,0.16168054376074115,0.5470950986421451
208,0.16140324881513363,0.5475561050842332
209,0.16007805187478352,0.5483979584032904
210,0.1596469983249429,0.5488311216114973
211,0.15841373620164545,0.5506636032916032
212,0.1578927172856747,0.5509450288735496
213,0.15720127251009938,0.5518493664765427
214,0.15609062118137124,0.5523539873298702
215,0.15583737601557945,0.5527698725167688
216,0.15454938217095174,0.5523831881505935
217,0.1538569399876844,0.5527923856543903
218,0.15321605835171628,0.5534012050986887
219,0.15273383040901012,0.5534470125528094
220,0.15233978135697812,0.5546271152954971
221,0.15155721444575143,0.5543134300682545
222,0.1510265391030687,0.5548491152484429
223,0.14979964272831872,0.5548123010456847
224,0.14942624401017995,0.5558938377744872
225,0.14865602272214304,0.556262651475764
226,0.1482437135391469,0.5571562241988162
227,0.1477674974463929,0.5570826803110928
228,0.1468455254873092,0.5575531646572927
229,0.14567027354589207,0.557585666594268
230,0.14508351279412546,0.5582616412372132
231,0.14479478951218616,0.5588122573640754
232,0.1444139056722515,0.5588752007486754
233,0.1435247664176575,0.5596411140763343
234,0.14286899357932942,0.5600584627223995
235,0.1419220642363927,0.5610891175081768
236,0.14112654247462844,0.5619220750811144
237,0.14010935140019873,0.563336396254238
